x	y	key	label	showSelected1	PANEL
0.5	1.1	1	logistique=0.3887, 8/50 erreurs=16%	modèle linéaire 172	2
0.5	1.1	1	logistique=0.3855, 8/50 erreurs=16%	modèle linéaire 182	2
0.5	1.1	1	logistique=0.3825, 8/50 erreurs=16%	modèle linéaire 192	2
0.5	1.1	1	logistique=0.3798, 8/50 erreurs=16%	modèle linéaire 202	2
0.5	1.1	1	logistique=0.3772, 8/50 erreurs=16%	modèle linéaire 212	2
0.5	1.1	1	logistique=0.3745, 8/50 erreurs=16%	modèle linéaire 223	2
0.5	1.1	1	logistique=0.3723, 8/50 erreurs=16%	modèle linéaire 233	2
0.5	1.1	1	logistique=0.3702, 8/50 erreurs=16%	modèle linéaire 243	2
0.5	1.1	1	logistique=0.3682, 8/50 erreurs=16%	modèle linéaire 253	2
0.5	1.1	1	logistique=0.3664, 8/50 erreurs=16%	modèle linéaire 263	2
0.5	1.1	1	logistique=0.3646, 8/50 erreurs=16%	modèle linéaire 273	2
0.5	1.1	1	logistique=0.3630, 8/50 erreurs=16%	modèle linéaire 283	2
0.5	1.1	1	logistique=0.3614, 8/50 erreurs=16%	modèle linéaire 293	2
0.5	1.1	1	logistique=0.3600, 8/50 erreurs=16%	modèle linéaire 303	2
0.5	1.1	1	logistique=0.3586, 8/50 erreurs=16%	modèle linéaire 313	2
0.5	1.1	1	logistique=0.3573, 8/50 erreurs=16%	modèle linéaire 323	2
0.5	1.1	1	logistique=0.3559, 7/50 erreurs=14%	modèle linéaire 334	2
0.5	1.1	1	logistique=0.3548, 7/50 erreurs=14%	modèle linéaire 344	2
0.5	1.1	1	logistique=0.3537, 7/50 erreurs=14%	modèle linéaire 354	2
0.5	1.1	1	logistique=0.3526, 7/50 erreurs=14%	modèle linéaire 364	2
0.5	1.1	1	logistique=0.3516, 7/50 erreurs=14%	modèle linéaire 374	2
0.5	1.1	1	logistique=0.3507, 7/50 erreurs=14%	modèle linéaire 384	2
0.5	1.1	1	logistique=0.3498, 7/50 erreurs=14%	modèle linéaire 394	2
0.5	1.1	1	logistique=0.3489, 7/50 erreurs=14%	modèle linéaire 404	2
0.5	1.1	1	logistique=0.3481, 7/50 erreurs=14%	modèle linéaire 414	2
0.5	1.1	1	logistique=0.3473, 7/50 erreurs=14%	modèle linéaire 424	2
0.5	1.1	1	logistique=0.3466, 7/50 erreurs=14%	modèle linéaire 434	2
0.5	1.1	1	logistique=0.3458, 8/50 erreurs=16%	modèle linéaire 445	2
0.5	1.1	1	logistique=0.3451, 8/50 erreurs=16%	modèle linéaire 455	2
0.5	1.1	1	logistique=0.3444, 8/50 erreurs=16%	modèle linéaire 465	2
0.5	1.1	1	logistique=0.3438, 8/50 erreurs=16%	modèle linéaire 475	2
0.5	1.1	1	logistique=0.3432, 8/50 erreurs=16%	modèle linéaire 485	2
0.5	1.1	1	logistique=0.3426, 8/50 erreurs=16%	modèle linéaire 495	2
0.5	1.1	1	logistique=0.3421, 8/50 erreurs=16%	modèle linéaire 505	2
0.5	1.1	1	logistique=0.3416, 8/50 erreurs=16%	modèle linéaire 515	2
0.5	1.1	1	logistique=0.3411, 8/50 erreurs=16%	modèle linéaire 525	2
0.5	1.1	1	logistique=0.3406, 8/50 erreurs=16%	modèle linéaire 535	2
0.5	1.1	1	logistique=0.3401, 8/50 erreurs=16%	modèle linéaire 545	2
0.5	1.1	1	logistique=0.3396, 8/50 erreurs=16%	modèle linéaire 556	2
0.5	1.1	1	logistique=0.3392, 8/50 erreurs=16%	modèle linéaire 566	2
0.5	1.1	1	logistique=0.3388, 8/50 erreurs=16%	modèle linéaire 576	2
0.5	1.1	1	logistique=0.3384, 8/50 erreurs=16%	modèle linéaire 586	2
0.5	1.1	1	logistique=0.3380, 8/50 erreurs=16%	modèle linéaire 596	2
0.5	1.1	1	logistique=0.3376, 8/50 erreurs=16%	modèle linéaire 606	2
0.5	1.1	1	logistique=0.3373, 8/50 erreurs=16%	modèle linéaire 616	2
0.5	1.1	1	logistique=0.3369, 8/50 erreurs=16%	modèle linéaire 626	2
0.5	1.1	1	logistique=0.3366, 8/50 erreurs=16%	modèle linéaire 636	2
0.5	1.1	1	logistique=0.3363, 8/50 erreurs=16%	modèle linéaire 646	2
0.5	1.1	1	logistique=0.3360, 8/50 erreurs=16%	modèle linéaire 656	2
0.5	1.1	1	logistique=0.3357, 8/50 erreurs=16%	modèle linéaire 667	2
0.5	1.1	1	logistique=0.3354, 8/50 erreurs=16%	modèle linéaire 677	2
0.5	1.1	1	logistique=0.3351, 8/50 erreurs=16%	modèle linéaire 687	2
0.5	1.1	1	logistique=0.3348, 8/50 erreurs=16%	modèle linéaire 697	2
0.5	1.1	1	logistique=0.3346, 8/50 erreurs=16%	modèle linéaire 707	2
0.5	1.1	1	logistique=0.3343, 8/50 erreurs=16%	modèle linéaire 717	2
0.5	1.1	1	logistique=0.3341, 8/50 erreurs=16%	modèle linéaire 727	2
0.5	1.1	1	logistique=0.3339, 8/50 erreurs=16%	modèle linéaire 737	2
0.5	1.1	1	logistique=0.3336, 8/50 erreurs=16%	modèle linéaire 747	2
0.5	1.1	1	logistique=0.3334, 8/50 erreurs=16%	modèle linéaire 757	2
0.5	1.1	1	logistique=0.3332, 8/50 erreurs=16%	modèle linéaire 767	2
0.5	1.1	1	logistique=0.3330, 8/50 erreurs=16%	modèle linéaire 778	2
0.5	1.1	1	logistique=0.3328, 8/50 erreurs=16%	modèle linéaire 788	2
0.5	1.1	1	logistique=0.3326, 8/50 erreurs=16%	modèle linéaire 798	2
0.5	1.1	1	logistique=0.3324, 8/50 erreurs=16%	modèle linéaire 808	2
0.5	1.1	1	logistique=0.3322, 8/50 erreurs=16%	modèle linéaire 818	2
0.5	1.1	1	logistique=0.3321, 8/50 erreurs=16%	modèle linéaire 828	2
0.5	1.1	1	logistique=0.3319, 8/50 erreurs=16%	modèle linéaire 838	2
0.5	1.1	1	logistique=0.3317, 8/50 erreurs=16%	modèle linéaire 848	2
0.5	1.1	1	logistique=0.3316, 8/50 erreurs=16%	modèle linéaire 858	2
0.5	1.1	1	logistique=0.3314, 8/50 erreurs=16%	modèle linéaire 868	2
0.5	1.1	1	logistique=0.3313, 8/50 erreurs=16%	modèle linéaire 878	2
0.5	1.1	1	logistique=0.3311, 8/50 erreurs=16%	modèle linéaire 889	2
0.5	1.1	1	logistique=0.3310, 8/50 erreurs=16%	modèle linéaire 899	2
0.5	1.1	1	logistique=0.3309, 8/50 erreurs=16%	modèle linéaire 909	2
0.5	1.1	1	logistique=0.3307, 8/50 erreurs=16%	modèle linéaire 919	2
0.5	1.1	1	logistique=0.3306, 8/50 erreurs=16%	modèle linéaire 929	2
0.5	1.1	1	logistique=0.3305, 8/50 erreurs=16%	modèle linéaire 939	2
0.5	1.1	1	logistique=0.3304, 8/50 erreurs=16%	modèle linéaire 949	2
0.5	1.1	1	logistique=0.3302, 8/50 erreurs=16%	modèle linéaire 959	2
0.5	1.1	1	logistique=0.3301, 8/50 erreurs=16%	modèle linéaire 969	2
0.5	1.1	1	logistique=0.3300, 8/50 erreurs=16%	modèle linéaire 979	2
0.5	1.1	1	logistique=0.3299, 8/50 erreurs=16%	modèle linéaire 989	2
0.5	1.1	1	logistique=0.3298, 8/50 erreurs=16%	modèle linéaire 1000	2
